Tiempo (s),Voltaje (V)
4.05633300000057,1.94804465016932
4.07076400000229,1.84336633782368
4.09024500000104,2.14677240006858
4.10444100000337,1.67781356076011
4.11885000000149,1.96511526725953
4.13216800000146,1.71936279858346
4.14646200000122,1.92582063924056
4.16078299999982,1.89586653755396
4.17536800000072,1.82146441400982
4.19222800000012,2.01117372469162
4.2065390000008,1.83112702745711
4.22092200000212,1.81920980420546
4.23467200000212,1.8539952126157
4.25052800000086,1.80986927787308
4.264819000002,1.87944009469356
4.27898500000313,1.90778376080561
4.29350300000235,1.94965508574387
4.3082330000028,1.88684809833649
4.32338400000334,1.87364252662519
4.33807100000232,1.85947069356916
4.35274300000072,1.85496147396043
4.36589900000021,1.83338163726148
4.37975900000334,1.86752287144191
4.3937890000008,1.90939419638016
4.40955600000173,1.91937889694236
4.42558200000227,1.920667245402
4.44203299999982,1.92421020366601
4.45735300000012,1.90295245408197
4.4735540000014,1.89973158293287
4.48947500000149,1.8939340148645
4.50422300000116,1.87042165547609
4.51845300000161,1.84336633782368
4.53188100000098,1.87493087508483
4.54714500000328,1.82468528515892
4.56304000000283,1.91358132887399
4.57780700000003,1.82210858823964
4.59479600000009,1.94256916921586
4.60999400000274,1.90842793503543
4.62519200000167,1.87235417816555
4.63993700000271,2.01858172833454
4.65435200000182,1.67588103807066
4.6691630000025,2.03178730004583
4.68230200000107,1.89908740870305
4.69691800000146,1.95641891515697
4.71140500000119,1.77250717254356
4.72650600000098,2.00279945970397
4.74108800000325,1.95416430535261
4.75655700000003,1.97187909667264
4.77227100000158,1.79344283501268
4.78961400000006,1.85335103838588
4.8069290000014,1.82532945938874
4.82327300000191,1.89490027620923
4.84281600000337,1.81244597479235
4.86004900000244,1.95029925997369
4.87763400000334,1.87815174623393
4.89488100000098,1.9006978442776
4.91114400000125,1.85882651933935
4.92777000000328,1.87944009469356
4.94272200000286,1.90327454119688
4.9579840000011,1.8971548860136
4.97363400000334,1.89361192774959
4.99010600000247,1.89135731794522
5.00738200000301,1.90263036696706
5.02336200000346,1.87493087508483
5.03915300000086,1.88523766276194
5.05615900000185,1.85496147396043
5.0766090000011,1.8739646137401
5.09459900000319,2.01793755410472
5.1122880000025,1.75575864256825
5.13465400000289,1.71356523051509
5.15413500000164,1.89876532158814
5.175194000002,1.93967038518167
5.19297600000352,1.95802935073152
5.21093900000304,1.9006978442776
5.22827000000328,1.86011486779898
5.2475390000008,1.89683279889869
5.26304500000179,1.71549775320455
5.27949600000307,1.87847383334883
5.30181500000134,1.87042165547609
5.32282500000298,1.84819764454733
5.34106400000304,1.82983867899748
5.35868800000101,1.90295245408197
5.37470399999991,1.90681749946089
5.3901080000028,1.87879592046374
5.40563400000334,1.87621922354447
5.42190200000256,1.85238477704115
5.43724400000274,1.82500737227383
5.45524600000307,1.85367312550079
5.47236700000241,1.88169470449793
5.4886630000025,1.87750757200411
5.50490799999982,1.8539952126157
5.52304100000113,1.89103523083031
5.54076700000092,1.88974688237067
5.56248900000006,1.76993047562428
5.57979400000349,1.90810584792052
5.59611500000209,2.04756956867641
5.61151700000092,2.13099013143801
5.62978400000185,1.8507743414666
5.64843400000036,1.67169390557683
5.66646100000292,1.90681749946089
5.68655600000173,1.99023806222249
5.70485300000012,1.73675550278858
5.72477600000054,1.66267546635936
5.74278500000015,1.77959308907157
5.75782200000063,1.97864292608574
5.7719830000028,1.92324394232128
5.78750500000268,1.86140321625862
5.80299000000209,1.84368842493859
5.81687700000033,1.83016076611239
5.83083000000194,1.77089673696901
5.84504500000179,1.91454759021872
5.8599140000008,1.91422550310381
5.87377199999988,1.8907131437154
5.88781100000069,1.85013016723678
5.90109100000188,1.80310544845997
5.91411400000006,1.84433259916841
5.93053500000015,1.82468528515892
5.94485300000012,1.91197089329944
5.96095700000227,1.88652601122158
5.9754280000031,1.96543735437444
5.98955100000277,1.86913330701645
6.00408000000194,1.95448639246752
6.01871400000155,1.76348873332608
6.03215600000322,1.83789085687022
6.0469280000031,1.92871942327474
6.06224000000209,2.05304504962987
6.07764699999988,1.93773786249221
6.0919990000017,1.82693989496329
6.10702300000191,2.16255466869916
6.12146800000221,1.67813564787502
6.13584800000116,1.70132592014852
6.14920399999991,1.84916390589206
6.16322900000215,1.77315134677337
6.17724300000072,1.72322784396238
6.19170300000161,2.00956328911707
6.20652300000191,1.82629572073347
6.22065799999982,1.92839733615983
6.23478500000015,1.89940949581796
6.24860400000215,1.73901011259295
6.26358500000089,1.80310544845997
6.27845900000259,1.90230827985215
6.29283900000155,1.92775316193001
6.3073040000014,1.86269156471826
6.32131700000167,1.88362722718739
6.33666000000015,1.85045225435169
6.34981100000069,1.80825884229853
6.36362900000066,1.84594303474296
6.37935400000215,1.82565154650365
6.393819000002,1.9174463742529
6.40996700000018,1.89876532158814
6.42446900000051,1.91615802579327
6.43932300000265,1.89425610197941
6.45541700000316,1.87815174623393
6.47265600000322,2.00763076642761
6.49009800000116,1.96769196417881
6.50580700000003,1.80922510364326
6.52141000000015,1.83628042129567
6.5368200000003,1.88266096584266
6.55365200000256,1.86881121990154
6.57060000000149,1.62950049352366
6.58594900000095,1.99957858855487
6.60117600000277,1.73514506721403
6.6143590000011,1.66331964058918
6.62847300000116,1.97509996782173
6.64353299999982,1.89232357928995
6.65758700000122,1.95899561207625
6.67193700000271,1.97348953224719
6.68624300000072,1.82178650112473
6.69944000000134,1.83628042129567
6.71408400000259,1.87686339777429
6.72902400000021,1.81985397843528
6.74330100000277,1.87332043951028
6.75769000000134,1.89940949581796
6.77245800000057,1.88427140141721
6.78746100000292,1.86043695491389
6.80143800000101,1.82790615630802
6.81521700000018,1.83692459552549
6.82925800000131,1.8607590420288
6.84388599999994,1.91261506752926
6.85924400000274,1.91293715464417
6.87365000000224,1.90263036696706
6.88794299999997,1.93580533980276
6.90225800000131,1.77347343388828
6.9155700000003,1.78378022156539
6.93068800000101,1.89683279889869
6.94485700000078,1.67427060249611
6.95922900000215,1.90295245408197
6.97400300000235,1.68425530305831
6.98827600000054,1.69681670053978
7.00188400000334,1.95223178266315
7.01589200000092,1.74802855181042
7.0302490000017,1.59535925934324
7.0438740000017,1.89554445043905
7.05885700000078,1.91197089329944
7.07289900000021,1.81985397843528
7.08736300000176,1.93000777173438
7.10086800000072,1.78667900559958
7.11416000000015,1.88620392410667
7.1292880000025,1.75962368794717
7.14333600000292,1.94095873364131
7.15783300000057,1.89039105660049
7.17226400000229,1.87106582970591
7.1867880000025,1.84562094762805
7.20137100000307,1.77572804369265
7.21543800000101,1.83531415995094
7.22965600000322,1.87235417816555
7.243819000002,1.93934829806676
7.258,1.87847383334883
7.27247900000215,2.01310624738107
7.28745300000161,1.81244597479235
7.3015140000023,1.75447029410861
7.31492400000244,1.6240250125702
7.32934900000319,1.77830474061193
7.34409800000116,1.8907131437154
7.35900600000098,1.88942479525576
7.37424700000137,1.66493007616373
7.38887900000066,1.95287595689297
7.40318400000036,1.8907131437154
7.41623500000313,1.72773706357111
7.43226200000197,1.77476178234792
7.44903700000048,1.93644951403257
7.46386500000209,1.66815094731282
7.47918100000173,1.88845853391103
7.49428200000152,2.00634241796797
7.5097880000025,1.80632631960907
7.52515000000224,1.93516116557294
7.54050800000131,1.92517646501074
7.55627199999988,1.85560564819025
7.57220000000298,1.89425610197941
7.58893400000036,1.870743742591
7.60626700000092,1.83950129244477
7.62226900000125,1.87815174623393
7.63858400000259,1.88362722718739
7.65559700000286,1.89135731794522
7.67208600000292,1.85914860645426
7.68821100000292,2.01697129275999
7.70602800000086,1.81502267171163
7.72126400000229,1.76606543024536
7.73657800000161,1.68876452266704
7.75250500000268,1.56959229015047
7.76787700000033,1.68489947728813
7.78517600000277,1.48456129181432
7.79856400000304,2.04885791713605
7.81252100000158,1.85818234510953
7.82628700000048,1.77637221792247
7.84061900000274,1.89876532158814
7.85528000000119,1.91454759021872
7.87217000000179,1.81502267171163
7.88813400000334,1.86236947760335
7.90330800000206,1.83821294398513
7.91740799999982,1.77959308907157
7.93175,1.81276806190726
7.94660000000149,1.90649541234598
7.96116600000113,1.92227768097655
7.97551000000164,1.92839733615983
7.9898430000022,1.9238881165511
8.0046230000034,1.84626512185787
8.01943300000206,1.86269156471826
8.03300800000131,1.84175590224913
8.04731700000167,1.84658720897278
8.06194100000337,1.89425610197941
8.07679100000113,1.88201679161284
8.09133900000155,1.8040717098047
8.10681300000101,1.78152561176103
8.12144700000063,1.8105134521029
8.13628200000152,2.22665000456618
8.14947800000012,1.61758327027201
8.16375300000236,2.11327534011798
8.17759700000286,1.96125022188062
8.19216700000316,2.00634241796797
8.20721700000018,1.74480768066132
8.22331700000167,2.05594383366406
8.23793600000069,1.7605899492919
8.25286700000241,2.08042245439719
8.26688200000301,1.80568214537925
8.28100200000033,1.89232357928995
8.29561900000274,1.90037575716269
8.31027500000224,1.90971628349507
8.3244450000003,1.93967038518167
8.33886200000346,1.867200784327
8.35354800000042,1.8240411109291
8.36789600000158,1.79344283501268
8.3814140000008,1.82468528515892
8.39587000000104,1.84594303474296
8.41068200000003,1.89973158293287
8.4252640000023,1.920667245402
8.43972700000182,1.90037575716269
8.45405100000277,1.90037575716269
8.46885700000077,1.76509916890063
8.4821950000003,1.87944009469356
8.4981080000028,1.91003837060998
8.51247800000012,2.08944089361466
8.52685000000149,1.8971548860136
8.54153600000217,1.79376492212759
8.55611100000143,1.74835063892533
8.57005900000036,1.73675550278858
8.58376300000027,1.76220038486645
8.59720800000057,1.78667900559958
8.6115,1.87911800757865
8.62700600000098,1.92582063924056
8.64397200000286,1.98218588434975
8.65917000000179,1.9573851765017
8.67359400000051,1.92324394232128
8.68814400000125,1.86526826163754
8.70230100000277,1.85367312550079
8.71778200000152,1.75285985853407
8.73100400000066,1.84111172801931
8.74515900000185,1.87589713642956
8.76011100000143,1.92259976809146
8.77605100000277,1.90134201850742
8.79174400000274,1.91325924175908
8.80613200000301,1.88684809833649
8.82022200000286,1.83885711821495
8.83409900000319,1.80858092941344
8.84749400000274,1.83273746303166
8.86118300000206,1.92485437789583
8.87556300000101,1.87203209105064
8.89054400000349,1.90359662831179
8.90649500000104,1.76091203640681
8.92133900000155,1.89264566640486
8.93770600000024,1.7873231798294
8.95216900000349,1.89296775351977
8.96711600000039,1.34799635509262
8.98174000000209,1.7973078803916
8.99651900000125,1.77766056638211
9.01121000000089,1.56991437726538
9.02613000000268,2.11198699165834
9.04112800000235,1.93612742691766
9.05624100000039,2.02373512217309
9.07030900000036,1.84787555743242
9.0846640000008,1.82565154650365
9.09861800000072,1.81180180056253
9.11342600000277,1.82017606555019
9.12940400000289,1.88878062102594
9.14452400000021,1.89457818909432
9.15853700000048,1.90875002215034
9.17357700000331,1.89779906024341
9.18811700000241,1.85689399664989
9.20271700000018,1.81437849748181
9.21627900000289,1.81244597479235
9.23125100000203,1.82371902381419
9.24600200000033,1.87686339777429
9.26017100000009,1.90037575716269
9.27452000000328,2.01987007679418
9.28917600000277,1.89264566640486
9.30324200000241,1.92131141963182
9.31688800000027,1.54801245345152
9.33221700000018,1.74319724508678
9.34729800000042,1.96221648322535
9.36200200000033,1.9006978442776
9.37741000000015,2.02502347063273
9.39254300000146,1.84433259916841
9.40770600000024,1.72290575684747
9.42223200000078,1.89490027620923
9.43649700000137,1.88813644679612
9.45086900000274,1.80310544845997
9.46473800000176,1.82468528515892
9.47929500000179,1.88233887872775
9.49431100000069,1.91680220002308
9.50915799999982,1.98605092972866
9.52377000000328,1.84658720897278
9.53823800000176,1.88942479525576
9.5534980000034,1.83338163726148
9.56918600000069,1.83305955014657
9.58335000000149,1.80761466806871
9.59776700000092,1.8372466826404
9.61160000000149,1.88298305295757
9.62557400000095,1.95255386977806
9.6403040000014,1.84207798936404
9.65476600000262,1.93194029442384
9.66957899999991,1.91970098405727
9.68361600000039,1.8572160837648
9.70211300000176,1.7873231798294
9.72516800000146,1.61951579296147
9.74168900000304,1.77701639215229
9.75656100000069,1.86881121990154
9.77100800000131,1.90875002215034
9.78494000000134,1.89844323447323
9.79856500000134,1.73256837029476
9.81215400000289,1.73546715432894
9.82645100000128,1.99249267202686
9.84082899999991,1.86881121990154
9.85544800000265,1.867200784327
9.87114900000021,1.89135731794522
9.88552000000328,1.76864212716464
9.89895100000128,1.81373432325199
9.91299200000241,1.84787555743242
9.92712000000104,1.91164880618453
9.94102300000191,1.89651071178378
9.95565700000152,1.88137261738302
9.97073500000313,1.84916390589206
9.98541600000113,1.81502267171163
9.99902199999988,1.78345813445048
10.0137130000032,1.87750757200411
10.0282609999999,1.78345813445048
10.0423910000026,2.00022276278469
10.0575260000005,1.88491557564703
10.0721380000003,1.86204739048844
10.0868330000006,1.8308049403422
10.1009310000017,1.86236947760335
10.114569000002,1.83628042129567
10.1289400000013,2.14290735468967
10.1514470000006,2.02341303505818
10.1704350000024,2.14677240006858
10.1889550000019,1.767353778705
10.2057700000033,1.97123492244282
10.2229550000019,2.04016156503349
10.2404590000026,2.01278416026616
10.2587970000021,1.92710898770019
10.2752790000029,1.9438575176755
10.2920590000004,1.9074616736907
10.3130789999999,1.84240007647895
10.3285410000011,1.90971628349507
10.3459270000011,1.86430200029281
10.3639420000017,1.84884181877715
10.3800870000012,1.92195559386164
10.3962690000013,1.86784495855682
10.4135100000016,1.97606622916646
10.4303530000001,1.90456288965652
10.4478280000016,1.87589713642956
10.4641640000008,1.9074616736907
10.4849040000029,1.46588023914956
10.503314000003,1.38020506658358
10.5199340000004,1.92549855212565
10.5357410000004,1.90134201850742
10.5524100000001,1.76832004004973
10.5688730000034,1.87332043951028
10.5855250000022,1.87428670085501
10.6024930000007,1.82500737227383
10.6197330000028,1.87267626528046
10.6386340000033,1.89554445043905
10.6560910000019,1.89554445043905
10.6812110000029,1.86043695491389
10.7075460000001,1.87782965911902
10.7326080000028,1.86977748124627
10.7582870000005,1.99120432356722
10.7778540000021,1.92195559386164
10.801943,1.78539065713994
10.8240190000013,1.96672570283408
10.8482280000001,2.07945619305247
10.8736030000001,1.73417880586931
10.8976570000015,1.86881121990154
10.9222950000018,1.81792145574582
10.9530950000025,1.90327454119688
10.9838100000024,1.81212388767744
11.0040820000023,1.85238477704115
11.024438000001,1.91229298041435
11.0436440000013,1.91615802579327
11.0621850000024,1.88169470449793
11.0802670000009,1.88684809833649
11.101189000003,1.81985397843528
11.1214130000025,1.8607590420288
11.1423840000033,1.91841263559763
11.1630360000022,1.84819764454733
11.1854000000022,1.82822824342293
11.2062120000012,2.02598973197746
11.227370000001,1.85431729973061
11.2482050000019,1.94997717285878
11.2720950000025,2.08783045804012
11.2945280000009,1.93483907845803
11.315064000003,1.8939340148645
11.3319810000025,1.91712428713799
11.348881000001,1.89908740870305
11.3656060000025,1.80600423249416
11.3816730000004,1.91486967733363
11.3974240000024,1.81566684594145
11.4167880000025,1.93612742691766
11.4387120000012,1.90134201850742
11.4582100000009,1.90681749946089
11.4750670000017,1.90552915100125
11.4925720000006,1.91970098405727
11.510376000002,1.90134201850742
11.527824000001,1.91164880618453
11.5444210000001,1.9074616736907
11.5597660000026,1.84497677339823
11.5782850000001,1.95835143784643
11.6074590000026,1.74287515797187
11.6303830000013,1.64624902349897
11.6882250000015,1.64496067503933
11.7402719999999,1.88749227256631
11.7911080000028,1.90939419638016
11.8213560000025,1.71420940474491
11.8592370000035,1.90875002215034
11.8860100000016,1.80342753557488
11.9157180000022,1.82275276246946
11.9507260000035,1.85302895127097
11.9799030000009,1.95641891515697
12.0027829999998,1.71002227225108
12.026314000003,1.67104973134701
12.0505730000027,1.83273746303166
12.0740350000001,2.03822904234403
12.0975540000014,1.83660250841058
12.1224810000025,1.60115682741161
12.1445340000018,1.95190969554824
12.1631380000003,1.86494617452263
12.1805960000008,1.89940949581796
12.202188000001,1.8040717098047
12.2216700000018,1.83144911457202
12.2418030000031,1.92002307117218
12.2576650000028,1.94160290787113
12.2734780000001,1.86848913278664
12.289188000001,1.87815174623393
12.304444000002,1.84948599300697
12.3201900000013,1.84755347031751
12.3354830000028,1.76445499467081
12.350262000002,1.82146441400982
12.3649720000029,1.85818234510953
12.3815940000005,1.82919450476766
12.3994590000026,1.6108194408589
12.4147390000001,1.98250797146466
12.4310150000006,1.71131062071072
12.4468510000035,1.64818154618843
12.4623380000032,1.91293715464417
12.4782940000035,1.82371902381419
12.4980710000023,1.98669510395848
12.5203770000003,1.91873472271254
12.5357640000023,1.77089673696901
12.5516080000028,1.74577394200605
12.5684360000007,1.85045225435169
12.5843410000019,1.80374962268979
12.6010420000032,1.8140564103669
12.6173050000034,1.79537535770214
12.633574000001,1.80117292577052
12.6494630000032,1.78989987674868
12.6690850000009,1.78603483136976
12.6879760000035,1.84755347031751
12.7111730000004,1.92936359750456
12.7311720000021,1.8472313832026
12.7536000000015,1.83466998572112
12.7740050000027,1.83917920532986
12.794631000001,1.92002307117218
12.8206210000031,1.77572804369265
12.8430930000022,1.89812114735832
12.8660310000032,1.8572160837648
12.8870109999999,1.82339693669928
12.9064460000023,1.89812114735832
12.9296120000035,1.83563624706585
12.9495219999999,1.88555974987685
12.9732160000019,1.86848913278664
13.000757000003,1.88427140141721
13.025756000001,1.90585123811616
13.0447380000018,1.94514586613514
13.0667990000024,1.78571274425485
13.0858170000017,1.78345813445048
13.1061730000004,1.87460878796992
13.1249450000003,1.87750757200411
13.1462480000034,1.86526826163754
13.1614820000008,1.87782965911902
13.1771210000031,1.88362722718739
13.1925720000006,1.91293715464417
13.2097690000013,1.95416430535261
13.229950000003,1.90939419638016
13.248694000002,1.84368842493859
13.2633900000006,1.77347343388828
13.2755250000022,1.99667980452068
13.2871420000009,1.77830474061193
13.2981070000008,1.94160290787113
13.3092780000009,1.80761466806871
13.3205820000023,1.8204981526651
13.3310580000021,1.85302895127097
13.3421600000001,1.96092813476571
13.3532780000009,1.80246127423015
13.3636920000017,1.92098933251691
13.3744580000006,1.93644951403257
13.385432,1.81534475882654
13.3955080000013,1.93194029442384
13.4070830000006,1.85786025799462
13.4169710000008,1.81276806190726
13.4278540000021,1.87621922354447
13.4398280000016,1.90971628349507
13.4498490000032,1.92131141963182
13.4619290000014,1.73031376049039
13.4741650000028,1.99378102048649
13.4853390000016,1.69262956804596
13.4955800000019,1.93000777173438
13.5066750000007,1.92614272635547
13.5178289999999,1.81856562997564
13.5285100000016,1.86977748124627
13.5408720000014,1.89618862466887
13.5524690000005,1.8539952126157
13.5636570000015,1.87042165547609
13.5746600000001,1.89618862466887
13.5858950000033,1.82822824342293
13.5971640000008,1.84207798936404
13.607375,1.89876532158814
13.618251000002,1.80954719075817
13.6315800000019,1.83016076611239
13.6426180000007,1.89940949581796
13.6591610000022,1.89232357928995
13.6754560000002,1.90875002215034
13.688194000002,1.87299835239537
13.7003560000025,1.80213918711524
13.7249250000007,1.9039187154267
13.7447420000024,1.93032985884929
13.7594280000031,1.84207798936404
13.7714200000018,1.97026866109809
13.782313000001,1.65269076579716
13.7943730000034,1.75124942295952
13.8066680000015,2.19895051268395
13.8174070000015,1.63658641005168
13.8272800000012,1.82887241765275
13.8382470000014,1.8472313832026
13.8483470000029,2.01536085718544
13.8595850000009,1.83789085687022
13.8706540000029,1.76381082044099
13.8806750000007,1.86591243586736
13.8911330000013,1.97542205493664
13.9021340000033,1.66138711789972
13.9127270000018,1.88201679161284
13.9295350000001,1.9174463742529
13.9463950000033,1.85431729973061
13.9614690000005,1.91197089329944
13.9773840000033,1.91132671906962
13.9943330000006,1.89908740870305
14.0114420000017,1.90101993139251
14.0270600000024,1.90939419638016
14.0428300000019,1.92807524904492
14.0583090000004,1.91776846136781
14.0764240000024,1.92324394232128
14.0915930000022,1.93516116557294
14.1055090000033,2.03822904234403
14.1191130000018,1.70003757168888
14.1332210000008,1.74448559354641
14.1465020000003,1.96543735437444
14.1600899999999,1.95641891515697
14.1741340000033,1.90778376080561
14.1884630000032,1.67684729941539
14.2036060000025,1.92968568461947
14.2178340000026,1.8507743414666
14.2311220000014,1.39598733521416
14.2486620000005,2.02019216390909
14.263893000003,1.93194029442384
14.2794580000006,1.84368842493859
14.2935810000002,1.8971548860136
14.309512000002,1.9941031076014
14.3242930000015,1.80181710000033
14.3394780000001,1.91648011290818
14.3555910000019,1.8639799131779
14.3712520000003,1.82082023978001
14.387762000002,1.87621922354447
14.4038340000026,1.85206268992624
14.4196720000021,1.8372466826404
14.4345390000008,1.82339693669928
14.4502410000004,1.82146441400982
14.4661800000034,1.74609602912096
14.4816020000018,1.84755347031751
14.4971420000009,1.79344283501268
14.5118510000035,1.94643421459477
14.5266280000024,1.67813564787502
14.5417900000028,1.9338728171133
14.5573950000033,1.62015996719128
14.5726270000003,1.90424080254161
14.5880710000023,1.9538422182377
14.6036750000007,1.73868802547804
14.6183370000012,1.87782965911902
14.6318950000033,1.74867272604024
14.6471700000018,1.53029766213149
14.6622160000019,1.92904151038965
14.6771510000005,1.85818234510953
14.6934620000012,1.96447109302972
14.7074130000025,1.80986927787308
14.7239930000007,1.90198619273724
14.7386469999999,1.88555974987685
14.7526670000032,1.80181710000033
14.7671960000023,1.82565154650365
14.7813320000023,1.83305955014657
14.7953270000033,1.88105053026811
14.8097690000013,1.91100463195471
14.8244980000034,1.90842793503543
14.8394550000019,1.87364252662519
14.8543859999999,1.8639799131779
14.8693260000013,1.94095873364131
14.8838570000008,1.71517566608964
14.9060710000023,1.77121882408392
14.9214460000023,1.74223098374205
14.9380170000009,1.6108194408589
14.9592960000001,1.89296775351977
15.0388360000029,1.9374157753773
15.0579990000017,1.73095793472021
15.0728960000016,1.90939419638016
15.0866980000027,1.8204981526651
15.099882000003,1.8607590420288
15.1135890000016,1.86430200029281
15.1275250000022,1.90617332523107
15.1414090000018,1.8839493143023
15.1556490000002,1.92324394232128
15.1713800000027,1.84626512185787
15.1855840000026,1.82017606555019
15.1987020000033,1.84175590224913
15.2132090000026,1.90263036696706
15.2278490000032,1.87493087508483
15.2420430000015,1.90875002215034
15.2564480000027,1.85045225435169
15.2710030000024,1.91937889694236
15.2874980000034,1.84207798936404
15.3012390000001,1.83048285322729
15.3152149999999,1.76993047562428
15.3295390000008,1.6539791142568
15.3441390000023,1.97187909667264
15.3582430000007,1.75318194564898
15.3729420000017,1.8472313832026
15.3869210000001,1.90327454119688
15.4009640000015,1.68457739017322
15.4141650000028,1.92098933251691
15.4284770000018,1.74029846105259
15.4441650000028,1.87944009469356
15.4594030000009,1.95029925997369
15.4746450000033,1.89940949581796
15.4908710000031,1.88781435968122
15.5058640000001,1.86881121990154
15.5205460000001,1.85013016723678
15.5348460000008,1.8240411109291
15.548825000003,1.82114232689491
15.5637950000018,1.85206268992624
15.5790140000023,1.87750757200411
15.5937430000007,1.91454759021872
15.6108350000009,1.94997717285878
15.6258270000033,1.91519176444854
15.6411630000025,2.00956328911707
15.6565470000021,1.93322864288348
15.6715660000034,1.99249267202686
15.686251000002,1.90520706388634
15.700950000003,1.68683199997758
15.7141450000033,1.74641811623587
15.728568,2.15031535833259
15.7429040000029,1.71517566608964
15.7596300000027,2.16545345273335
15.7735930000022,1.74609602912096
15.789132000003,2.02148051236873
15.8060329999998,1.95255386977806
15.8207130000032,1.72934749914566
15.8342660000026,1.77379552100319
15.8477140000015,1.93419490422821
15.8626230000034,1.94933299862896
15.8775720000006,1.94289125633077
15.8931080000028,1.92582063924056
15.908007000003,1.920667245402
15.9232750000022,1.91905680982745
15.938012000002,1.87138791682082
15.9525770000033,1.88105053026811
15.9680810000002,1.7905440509785
15.9850550000034,1.82468528515892
16.0034190000035,1.82790615630802
16.0207120000012,1.91648011290818
16.0389539999999,1.91615802579327
16.0617920000032,2.11263116588816
16.0775760000013,2.01632711853017
16.094074000001,2.15965588466497
16.1096030000001,1.80954719075817
16.1236730000004,2.11746247261181
16.1386400000006,1.79086613809341
16.1532520000003,1.91164880618453
16.1673270000033,1.970590748213
16.1812609999999,1.86881121990154
16.1967110000029,1.81437849748181
16.2107270000018,1.91293715464417
16.2248230000027,1.97703249051119
16.2388890000023,1.86140321625862
16.2596490000002,1.90166410562233
16.2735530000031,1.98572884261375
16.2879190000035,1.80825884229853
16.3030329999998,1.85818234510953
16.3169160000011,1.80503797114943
16.3308510000035,1.84368842493859
16.3450930000022,1.86977748124627
16.3590650000013,1.90713958657579
16.3733850000016,1.89618862466887
16.3876280000024,1.88298305295757
16.4010170000009,1.80181710000033
16.4152340000011,1.82790615630802
16.429949000001,1.84465468628332
16.4446740000024,1.85592773530516
16.4596600000001,1.92098933251691
16.479443,1.8105134521029
16.4945760000013,1.72129532127292
16.5098490000032,1.77894891484175
16.5259640000016,1.81115762633272
16.5405500000007,1.84111172801931
16.5577470000014,1.7338567187544
16.5779450000003,1.83305955014657
